Time,Source_mode,Source_711-083,Source_711-084,Name_mode,Name_710-131,Name_710-132,Name_710-135,Name_710-170,Name_711-083,Name_711-084,Type_mode,Type_PDO,Type_TRAIN_DRIVER,Type_WARNING,Complete_code_mode,Complete_code_2-19-1,Complete_code_2-19-2,Complete_code_5-1-1,Complete_code_5-1-2,Complete_code_5-10-1,Complete_code_5-10-2,Complete_code_5-11-1,Complete_code_5-11-10,Complete_code_5-11-11,Complete_code_5-11-2,Complete_code_5-11-3,Complete_code_5-11-4,Complete_code_5-11-5,Complete_code_5-11-6,Complete_code_5-11-7,Complete_code_5-11-8,Complete_code_5-11-9,Complete_code_5-12-1,Complete_code_5-13-1,Complete_code_5-13-2,Complete_code_5-13-3,Complete_code_5-13-4,Complete_code_5-14-1,Complete_code_5-15-1,Complete_code_5-16-1,Complete_code_5-16-2,Complete_code_5-17,Complete_code_5-3-1,Complete_code_5-3-10,Complete_code_5-3-11,Complete_code_5-3-12,Complete_code_5-3-13,Complete_code_5-3-14,Complete_code_5-3-15,Complete_code_5-3-16,Complete_code_5-3-17,Complete_code_5-3-18,Complete_code_5-3-19,Complete_code_5-3-2,Complete_code_5-3-20,Complete_code_5-3-21,Complete_code_5-3-22,Complete_code_5-3-23,Complete_code_5-3-24,Complete_code_5-3-25,Complete_code_5-3-26,Complete_code_5-3-27,Complete_code_5-3-28,Complete_code_5-3-29,Complete_code_5-3-3,Complete_code_5-3-30,Complete_code_5-3-31,Complete_code_5-3-32,Complete_code_5-3-4,Complete_code_5-3-5,Complete_code_5-3-6,Complete_code_5-3-7,Complete_code_5-3-8,Complete_code_5-3-9,Complete_code_5-3-99,Complete_code_5-31-1,Complete_code_5-31-10,Complete_code_5-31-11,Complete_code_5-31-12,Complete_code_5-31-13,Complete_code_5-31-14,Complete_code_5-31-15,Complete_code_5-31-16,Complete_code_5-31-2,Complete_code_5-31-3,Complete_code_5-31-4,Complete_code_5-31-5,Complete_code_5-31-6,Complete_code_5-31-7,Complete_code_5-31-8,Complete_code_5-31-9,Complete_code_5-32-1,Complete_code_5-32-10,Complete_code_5-32-11,Complete_code_5-32-12,Complete_code_5-32-13,Complete_code_5-32-14,Complete_code_5-32-15,Complete_code_5-32-16,Complete_code_5-32-2,Complete_code_5-32-3,Complete_code_5-32-4,Complete_code_5-32-5,Complete_code_5-32-6,Complete_code_5-32-7,Complete_code_5-32-8,Complete_code_5-32-9,Complete_code_5-33-1,Complete_code_5-33-10,Complete_code_5-33-11,Complete_code_5-33-12,Complete_code_5-33-13,Complete_code_5-33-14,Complete_code_5-33-15,Complete_code_5-33-16,Complete_code_5-33-2,Complete_code_5-33-3,Complete_code_5-33-4,Complete_code_5-33-5,Complete_code_5-33-6,Complete_code_5-33-7,Complete_code_5-33-8,Complete_code_5-33-9,Complete_code_5-34-1,Complete_code_5-34-10,Complete_code_5-34-11,Complete_code_5-34-12,Complete_code_5-34-13,Complete_code_5-34-14,Complete_code_5-34-15,Complete_code_5-34-16,Complete_code_5-34-2,Complete_code_5-34-3,Complete_code_5-34-4,Complete_code_5-34-5,Complete_code_5-34-6,Complete_code_5-34-7,Complete_code_5-34-8,Complete_code_5-34-9,Complete_code_5-34-99,Complete_code_5-35-1,Complete_code_5-35-10,Complete_code_5-35-11,Complete_code_5-35-12,Complete_code_5-35-13,Complete_code_5-35-14,Complete_code_5-35-15,Complete_code_5-35-16,Complete_code_5-35-2,Complete_code_5-35-3,Complete_code_5-35-4,Complete_code_5-35-5,Complete_code_5-35-6,Complete_code_5-35-7,Complete_code_5-35-8,Complete_code_5-35-9,Complete_code_5-35-99,Complete_code_5-36-1,Complete_code_5-36-10,Complete_code_5-36-11,Complete_code_5-36-12,Complete_code_5-36-13,Complete_code_5-36-14,Complete_code_5-36-15,Complete_code_5-36-16,Complete_code_5-36-2,Complete_code_5-36-4,Complete_code_5-36-5,Complete_code_5-36-6,Complete_code_5-36-7,Complete_code_5-36-8,Complete_code_5-36-9,Complete_code_5-36-99,Complete_code_5-5-1,Complete_code_5-5-2,Complete_code_5-5-3,Complete_code_5-5-4,Complete_code_5-5-5,Complete_code_5-5-99,Complete_code_5-7-1,Complete_code_5-7-2,Complete_code_5-7-3,Complete_code_5-7-99,Complete_code_5-9-1,Complete_code_5-9-2,Complete_code_5-9-3,Complete_code_5-9-4,Complete_code_5-9-5,Complete_code_5-9-6,Complete_code_5-9-99,Complete_code_5-90-1,Complete_code_5-90-2,Complete_code_5-90-5,Complete_code_5-90-6,Complete_code_5-90-7,Complete_code_5-98-1,Complete_code_5-98-10,Complete_code_5-98-11,Complete_code_5-98-12,Complete_code_5-98-13,Complete_code_5-98-14,Complete_code_5-98-15,Complete_code_5-98-16,Complete_code_5-98-17,Complete_code_5-98-18,Complete_code_5-98-19,Complete_code_5-98-2,Complete_code_5-98-20,Complete_code_5-98-24,Complete_code_5-98-25,Complete_code_5-98-26,Complete_code_5-98-27,Complete_code_5-98-28,Complete_code_5-98-29,Complete_code_5-98-3,Complete_code_5-98-30,Complete_code_5-98-31,Complete_code_5-98-32,Complete_code_5-98-33,Complete_code_5-98-7,Complete_code_5-98-8,Complete_code_5-98-9,Complete_code_5-99-10,Complete_code_5-99-11,Complete_code_5-99-12,Complete_code_5-99-13,Complete_code_5-99-14,Complete_code_5-99-5,Complete_code_5-99-6,Complete_code_5-99-7,Complete_code_5-99-8,Complete_code_5-99-9,Complete_code_5-36-3,Complete_code_5-90-4,Complete_code_5-90-3,Master_mode,Master_711-083,Master_711-084,Master_Master Assente,Speed_mean,Criticality_mode,Criticality_ratio,Criticality_0,Criticality_1,Colour_mode,Colour_azzurro,Colour_giallo,Season,Services,Total_KM,R4_progr_count,RD_progr_count,RP_progr_count,RT_progr_count,VI_progr_count,VIS_progr_count,Sched_maint_progr,Corr_maint_progr
2020-11-24,711-084,23,68,711-084,0,12,0,15,23,41,PDO,89,0,2,5-98-10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,13,0,0,0,0,0,9,0,0,0,0,0,0,0,0,15,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,Master Assente,7,80,4,2.4065934065934065,0,0.04395604395604396,87,4,azzurro,80,11,Autumn,3,115.7,1,0,1,0,2,1,5,6
2020-11-25,711-084,15,114,710-170,4,14,2,58,9,42,PDO,126,0,3,5-98-10,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,14,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,1,2,0,1,0,0,10,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Master Assente,4,72,53,35.70542635658915,0,0.06201550387596899,121,8,azzurro,97,32,Autumn,17,622.3000000000001,1,0,1,0,2,1,5,6
2020-11-26,711-084,52,80,710-131,43,11,4,31,5,38,PDO,132,0,0,5-5-4,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,23,20,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,6,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Master Assente,16,76,40,22.931818181818183,0,0.007575757575757576,131,1,azzurro,71,61,Autumn,14,562.8000000000001,1,0,1,0,2,1,5,6
2020-11-27,711-084,6,116,711-084,2,26,3,41,1,49,PDO,121,0,1,5-98-10,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,14,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,0,0,0,0,1,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,2,2,2,0,9,2,3,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,Master Assente,1,97,24,32.81147540983606,0,0.00819672131147541,121,1,azzurro,77,45,Autumn,13,522.6,1,0,1,0,2,1,5,6
2020-11-28,711-084,25,66,711-084,0,18,0,11,25,37,PDO,90,1,0,5-98-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,1,2,0,0,4,0,0,0,0,3,5,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,12,2,4,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Master Assente,8,42,41,31.01098901098901,0,0.0,91,0,azzurro,71,20,Autumn,13,522.6,1,0,1,0,2,1,5,6
2020-11-29,711-084,42,99,711-084,0,14,11,31,31,54,PDO,139,1,1,5-5-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,4,3,0,0,13,1,0,1,0,4,12,0,0,0,0,0,0,0,0,26,1,0,0,0,1,1,17,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,Master Assente,17,76,48,25.907801418439718,0,0.0,141,0,azzurro,102,39,Autumn,15,545.8000000000001,1,0,1,0,2,1,5,6
2020-11-30,711-084,4,82,710-170,0,12,0,37,4,33,PDO,84,0,2,5-98-10,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,9,6,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,17,1,1,1,0,0,0,2,0,1,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Master Assente,0,51,35,32.36046511627907,0,0.09302325581395349,78,8,azzurro,68,18,Autumn,15,566.8000000000001,1,0,1,0,2,1,5,6
2020-12-01,711-084,1,84,711-084,0,11,1,23,0,50,PDO,81,1,3,5-98-10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,1,2,1,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,711-084,0,42,43,39.858823529411765,0,0.047058823529411764,81,4,azzurro,69,16,Winter,15,563.5,1,0,1,0,2,1,5,6
2020-12-02,711-084,57,110,710-170,1,15,9,51,47,44,PDO,164,1,2,5-9-1,1,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,9,10,0,0,29,1,0,0,0,2,11,0,0,0,0,0,0,0,1,21,1,1,1,0,0,0,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,Master Assente,14,116,37,29.149700598802394,0,0.017964071856287425,164,3,azzurro,144,23,Winter,13,522.6,1,0,1,0,2,1,5,6
2020-12-03,711-084,59,92,711-083,0,3,2,47,57,42,PDO,150,0,1,5-9-1,0,0,0,0,0,0,1,0,1,1,2,2,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,13,14,0,0,25,0,0,1,0,8,18,0,0,0,0,0,0,0,0,22,0,1,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Master Assente,14,98,39,34.50993377483444,0,0.013245033112582781,149,2,azzurro,129,22,Winter,14,562.8000000000001,1,0,1,0,2,1,5,6
2020-12-04,711-084,29,93,711-084,8,12,9,32,12,49,PDO,120,0,2,5-98-10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,2,4,4,2,6,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,0,6,1,1,0,0,0,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,12,0,0,0,1,1,1,711-084,13,45,64,26.991803278688526,0,0.03278688524590164,118,4,azzurro,87,35,Winter,15,566.8000000000001,1,0,1,0,2,1,5,6
2020-12-05,711-084,19,82,711-084,0,20,5,29,14,33,PDO,100,1,0,5-98-10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2,0,4,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,1,0,0,0,9,1,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,711-084,8,42,51,32.06930693069307,0,0.039603960396039604,97,4,azzurro,71,30,Winter,16,549.8000000000001,1,0,1,0,2,1,5,6
2020-12-06,711-084,56,61,711-083,0,9,15,20,41,32,PDO,116,0,1,5-98-10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,4,4,2,6,5,0,0,16,0,0,0,0,5,16,0,0,0,0,0,0,0,0,22,0,1,1,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Master Assente,24,68,25,14.726495726495726,0,0.02564102564102564,114,3,azzurro,92,25,Winter,9,341.0,1,0,1,0,2,1,5,6
2020-12-07,711-084,0,73,711-084,0,21,0,15,0,37,PDO,73,0,0,5-98-10,0,0,0,0,1,1,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,2,3,0,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Master Assente,0,45,28,15.178082191780822,0,0.0410958904109589,70,3,azzurro,58,15,Winter,16,392.1,1,0,1,0,2,1,5,6
2020-12-09,711-084,28,79,711-084,1,21,5,9,22,49,PDO,102,2,3,5-5-1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,1,0,0,0,0,12,0,0,0,0,1,8,0,0,0,0,0,0,0,0,18,1,1,0,0,0,0,10,2,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,711-084,12,42,53,23.439252336448597,0,0.056074766355140186,101,6,azzurro,75,32,Winter,13,213.1,1,0,1,0,2,1,5,6
2020-12-10,711-084,1,46,711-084,1,3,0,7,0,36,PDO,46,1,0,5-98-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,0,0,4,1,3,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Master Assente,0,27,20,20.80851063829787,0,0.0,47,0,azzurro,39,8,Winter,12,209.0,1,0,1,0,2,1,5,6
2020-12-11,711-084,29,75,710-170,0,11,7,34,22,30,PDO,102,2,0,5-98-10,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,4,4,0,0,4,2,2,0,0,10,1,0,0,0,1,8,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711-084,11,45,48,24.5,0,0.07692307692307693,96,8,azzurro,76,28,Winter,14,562.8000000000001,1,0,1,0,2,1,5,6
2020-12-12,711-084,39,107,710-170,0,13,11,48,28,46,PDO,144,2,0,5-98-10,0,0,2,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,1,1,1,9,10,0,0,5,0,0,0,0,3,4,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Master Assente,16,86,44,20.589041095890412,0,0.136986301369863,126,20,azzurro,99,47,Winter,15,566.8000000000001,1,0,1,0,2,1,5,6
2020-12-13,711-084,5,24,710-170,2,7,2,9,1,8,PDO,28,1,0,5-98-10,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Master Assente,0,16,13,13.10344827586207,0,0.06896551724137931,27,2,azzurro,19,10,Winter,8,301.6,1,0,1,0,2,1,5,6
